bead_id,inoculant,polymer,medium,plate_id,initial_weight,initial_date,initial time,elapsed_weeks,end_date,days_to_end_date,end_weight,
BB25_3,None,Alginate,Soil,BB25_3_S10_8,0.353,2/10/2025,1:10 PM,10,4/21/2025,31,,
BB25_3,None,Alginate,Soil,BB25_3_S10_9,0.343,2/10/2025,1:07 PM,10,4/21/2025,31,,
BB25_3,None,Alginate,Soil,BB25_3_S10_10,0.376,2/10/2025,1:05 PM,10,4/21/2025,31,,
BB25_4,None,Chitosan,Paper,BB25_4_P1_1,0.362,2/12/2025,12:33 PM,1,2/19/2025,#NUM!,0.303,
BB25_4,None,Chitosan,Paper,BB25_4_P1_2,0.346,2/12/2025,12:35 PM,1,2/19/2025,#NUM!,0.293,
BB25_4,None,Chitosan,Paper,BB25_4_P1_3,0.343,2/12/2025,12:37 PM,1,2/19/2025,#NUM!,0.294,
BB25_4,None,Chitosan,Paper,BB25_4_P1_4,0.329,2/12/2025,12:39 PM,1,2/19/2025,#NUM!,0.129,
BB25_4,None,Chitosan,Paper,BB25_4_P1_5,0.300,2/12/2025,12:39 PM,1,2/19/2025,#NUM!,0.245,
BB25_4,None,Chitosan,Paper,BB25_4_P1_6,0.361,2/12/2025,12:42 PM,1,2/19/2025,#NUM!,0.220,
BB25_4,None,Chitosan,Paper,BB25_4_P1_7,0.364,2/12/2025,12:44 PM,1,2/19/2025,#NUM!,0.290,"Contaminated, 2 beads"
BB25_4,None,Chitosan,Paper,BB25_4_P1_8,0.326,2/12/2025,12:45 PM,1,2/19/2025,#NUM!,0.264,
BB25_4,None,Chitosan,Paper,BB25_4_P1_9,0.352,2/12/2025,12:46 PM,1,2/19/2025,#NUM!,0.298,
BB25_4,None,Chitosan,Paper,BB25_4_P1_10,0.293,2/12/2025,12:48 PM,1,2/19/2025,#NUM!,0.260,
BB25_4,None,Chitosan,Paper,BB25_4_P2_1,0.318,2/12/2025,12:49 PM,2,2/26/2025,#NUM!,0.148,
BB25_4,None,Chitosan,Paper,BB25_4_P2_2,0.348,2/12/2025,12:51 PM,2,2/26/2025,#NUM!,0.216,
BB25_4,None,Chitosan,Paper,BB25_4_P2_3,0.332,3/3/2025,12:12 PM,2,3/17/2025,#NUM!,0.286,
BB25_4,None,Chitosan,Paper,BB25_4_P2_4,0.239,3/3/2025,12:15 PM,2,3/17/2025,#NUM!,0.094,
BB25_4,None,Chitosan,Paper,BB25_4_P2_5,0.249,3/3/2025,12:18 PM,2,3/17/2025,#NUM!,0.222,
BB25_4,None,Chitosan,Paper,BB25_4_P2_6,0.283,3/3/2025,12:20 PM,2,3/17/2025,#NUM!,0.287,
BB25_4,None,Chitosan,Paper,BB25_4_P2_7,0.241,3/3/2025,12:22 PM,2,3/17/2025,#NUM!,0.185,
BB25_4,None,Chitosan,Paper,BB25_4_P2_8,0.290,3/3/2025,12:23 PM,2,3/17/2025,#NUM!,0.102,
BB25_4,None,Chitosan,Paper,BB25_4_P2_9,0.197,3/3/2025,12:25 PM,2,3/17/2025,#NUM!,0.209,
BB25_4,None,Chitosan,Paper,BB25_4_P2_10,0.262,3/3/2025,12:27 PM,2,3/17/2025,#NUM!,0.252,
BB25_4,None,Chitosan,Paper,BB25_4_P3_1,0.244,3/3/2025,12:29 PM,3,3/24/2025,3,,
BB25_4,None,Chitosan,Paper,BB25_4_P3_2,0.261,3/3/2025,12:31 PM,3,3/24/2025,3,,
BB25_4,None,Chitosan,Paper,BB25_4_P3_3,0.274,3/3/2025,12:33 PM,3,3/24/2025,3,,
BB25_4,None,Chitosan,Paper,BB25_4_P3_4,0.312,3/3/2025,12:35 PM,3,3/24/2025,3,,
BB25_4,None,Chitosan,Paper,BB25_4_P3_5,0.258,3/3/2025,12:37 PM,3,3/24/2025,3,,
BB25_4,None,Chitosan,Paper,BB25_4_P3_6,0.323,3/3/2025,12:38 PM,3,3/24/2025,3,,
BB25_4,None,Chitosan,Paper,BB25_4_P3_7,0.273,3/3/2025,12:40 PM,3,3/24/2025,3,,
BB25_4,None,Chitosan,Paper,BB25_4_P3_8,0.248,3/3/2025,12:42 PM,3,3/24/2025,3,,
BB25_4,None,Chitosan,Paper,BB25_4_P3_9,0.277,3/3/2025,12:43 PM,3,3/24/2025,3,,
BB25_4,None,Chitosan,Paper,BB25_4_P3_10,0.270,3/3/2025,12:45 PM,3,3/24/2025,3,,
BB25_4,None,Chitosan,Paper,BB25_4_P4_1,0.320,3/3/2025,12:29 PM,4,3/31/2025,10,,
BB25_4,None,Chitosan,Paper,BB25_4_P4_2,0.303,3/3/2025,12:31 PM,4,3/31/2025,10,,
BB25_4,None,Chitosan,Paper,BB25_4_P4_3,0.329,3/3/2025,12:34 PM,4,3/31/2025,10,,
BB25_4,None,Chitosan,Paper,BB25_4_P4_4,0.400,3/3/2025,12:36 PM,4,3/31/2025,10,,
BB25_4,None,Chitosan,Paper,BB25_4_P4_5,0.347,3/3/2025,12:38 PM,4,3/31/2025,10,,
BB25_4,None,Chitosan,Paper,BB25_4_P4_6,0.325,3/3/2025,12:40 PM,4,3/31/2025,10,,
BB25_4,None,Chitosan,Paper,BB25_4_P4_7,0.333,3/3/2025,12:42 PM,4,3/31/2025,10,,
BB25_4,None,Chitosan,Paper,BB25_4_P4_8,0.333,3/3/2025,12:45 PM,4,3/31/2025,10,,
BB25_4,None,Chitosan,Paper,BB25_4_P4_9,0.295,3/3/2025,12:47 PM,4,3/31/2025,10,,
BB25_4,None,Chitosan,Paper,BB25_4_P4_10,0.331,3/3/2025,12:49 PM,4,3/31/2025,10,,
BB25_4,None,Chitosan,Paper,BB25_4_P5_1,0.248,3/3/2025,12:47 PM,5,4/7/2025,17,,
BB25_4,None,Chitosan,Paper,BB25_4_P5_2,0.278,3/3/2025,12:49 PM,5,4/7/2025,17,,
BB25_4,None,Chitosan,Paper,BB25_4_P5_3,0.298,3/3/2025,12:51 PM,5,4/7/2025,17,,
BB25_4,None,Chitosan,Paper,BB25_4_P5_4,0.301,3/3/2025,12:53 PM,5,4/7/2025,17,,
BB25_4,None,Chitosan,Paper,BB25_4_P5_5,0.254,3/3/2025,12:55 PM,5,4/7/2025,17,,
BB25_4,None,Chitosan,Paper,BB25_4_P5_6,0.330,3/3/2025,12:56 PM,5,4/7/2025,17,,
BB25_4,None,Chitosan,Paper,BB25_4_P5_7,0.258,3/3/2025,12:58 PM,5,4/7/2025,17,,
BB25_4,None,Chitosan,Paper,BB25_4_P5_8,0.285,3/3/2025,1:00 PM,5,4/7/2025,17,,
BB25_4,None,Chitosan,Paper,BB25_4_P5_9,0.293,3/3/2025,1:02 PM,5,4/7/2025,17,,
BB25_4,None,Chitosan,Paper,BB25_4_P5_10,0.278,3/3/2025,1:04 PM,5,4/7/2025,17,,
BB25_4,None,Chitosan,Paper,BB25_4_P6_1,0.298,3/3/2025,12:54 PM,6,4/14/2025,24,,
BB25_4,None,Chitosan,Paper,BB25_4_P6_2,0.242,3/3/2025,12:56 PM,6,4/14/2025,24,,
BB25_4,None,Chitosan,Paper,BB25_4_P6_3,0.280,3/3/2025,12:59 PM,6,4/14/2025,24,,
BB25_4,None,Chitosan,Paper,BB25_4_P6_4,0.283,3/3/2025,1:01 PM,6,4/14/2025,24,,
BB25_4,None,Chitosan,Paper,BB25_4_P6_5,0.291,3/3/2025,1:03 PM,6,4/14/2025,24,,
BB25_4,None,Chitosan,Paper,BB25_4_P6_6,0.268,3/3/2025,1:05 PM,6,4/14/2025,24,,
BB25_4,None,Chitosan,Paper,BB25_4_P6_7,0.270,3/3/2025,1:08 PM,6,4/14/2025,24,,
BB25_4,None,Chitosan,Paper,BB25_4_P6_8,0.296,3/3/2025,1:10 PM,6,4/14/2025,24,,
BB25_4,None,Chitosan,Paper,BB25_4_P6_9,0.326,3/3/2025,1:13 PM,6,4/14/2025,24,,
BB25_4,None,Chitosan,Paper,BB25_4_P6_10,0.322,3/3/2025,1:15 PM,6,4/14/2025,24,,
BB25_4,None,Chitosan,Paper,BB25_4_P7_1,0.297,3/3/2025,1:11 PM,7,4/21/2025,31,,
BB25_4,None,Chitosan,Paper,BB25_4_P7_2,0.256,3/3/2025,1:12 PM,7,4/21/2025,31,,
BB25_4,None,Chitosan,Paper,BB25_4_P7_3,0.233,3/3/2025,1:14 PM,7,4/21/2025,31,,
BB25_4,None,Chitosan,Paper,BB25_4_P7_4,0.306,3/3/2025,1:16 PM,7,4/21/2025,31,,
BB25_4,None,Chitosan,Paper,BB25_4_P7_5,0.238,3/3/2025,1:18 PM,7,4/21/2025,31,,
BB25_4,None,Chitosan,Paper,BB25_4_P7_6,0.291,3/3/2025,1:19 PM,7,4/21/2025,31,,
BB25_4,None,Chitosan,Paper,BB25_4_P7_7,0.259,3/3/2025,1:21 PM,7,4/21/2025,31,,
BB25_4,None,Chitosan,Paper,BB25_4_P7_8,0.240,3/3/2025,1:21 PM,7,4/21/2025,31,,
BB25_4,None,Chitosan,Paper,BB25_4_P7_9,0.294,3/3/2025,1:24 PM,7,4/21/2025,31,,
BB25_4,None,Chitosan,Paper,BB25_4_P7_10,0.264,3/3/2025,1:26 PM,7,4/21/2025,31,,
BB25_4,None,Chitosan,Paper,BB25_4_P8_1,0.265,3/3/2025,1:19 PM,8,4/28/2025,38,,
BB25_4,None,Chitosan,Paper,BB25_4_P8_2,0.261,3/3/2025,1:21 PM,8,4/28/2025,38,,
BB25_4,None,Chitosan,Paper,BB25_4_P8_3,0.314,3/3/2025,1:24 PM,8,4/28/2025,38,,
BB25_4,None,Chitosan,Paper,BB25_4_P8_4,0.304,3/3/2025,1:26 PM,8,4/28/2025,38,,
BB25_4,None,Chitosan,Paper,BB25_4_P8_5,0.318,3/3/2025,1:29 PM,8,4/28/2025,38,,
BB25_4,None,Chitosan,Paper,BB25_4_P8_6,0.310,3/3/2025,1:33 PM,8,4/28/2025,38,,
BB25_4,None,Chitosan,Paper,BB25_4_P8_7,0.355,3/3/2025,1:35 PM,8,4/28/2025,38,,
BB25_4,None,Chitosan,Paper,BB25_4_P8_8,0.298,3/3/2025,1:39 PM,8,4/28/2025,38,,
BB25_4,None,Chitosan,Paper,BB25_4_P8_9,0.327,3/3/2025,1:41 PM,8,4/28/2025,38,,
BB25_4,None,Chitosan,Paper,BB25_4_P8_10,0.348,3/3/2025,1:44 PM,8,4/28/2025,38,,
BB25_4,None,Chitosan,Paper,BB25_4_P9_1,0.262,3/3/2025,1:28 PM,9,5/5/2025,45,,
BB25_4,None,Chitosan,Paper,BB25_4_P9_2,0.267,3/3/2025,1:31 PM,9,5/5/2025,45,,
BB25_4,None,Chitosan,Paper,BB25_4_P9_3,0.232,3/3/2025,1:32 PM,9,5/5/2025,45,,
BB25_4,None,Chitosan,Paper,BB25_4_P9_4,0.253,3/3/2025,1:33 PM,9,5/5/2025,45,,
BB25_4,None,Chitosan,Paper,BB25_4_P9_5,0.260,3/3/2025,1:35 PM,9,5/5/2025,45,,
BB25_4,None,Chitosan,Paper,BB25_4_P9_6,0.289,3/3/2025,1:37 PM,9,5/5/2025,45,,
BB25_4,None,Chitosan,Paper,BB25_4_P9_7,0.213,3/3/2025,1:38 PM,9,5/5/2025,45,,
BB25_4,None,Chitosan,Paper,BB25_4_P9_8,0.272,3/3/2025,1:40:00 PM,9,5/5/2025,45,,
BB25_4,None,Chitosan,Paper,BB25_4_P9_9,0.238,3/3/2025,1:41 PM,9,5/5/2025,45,,
BB25_4,None,Chitosan,Paper,BB25_4_P9_10,0.290,3/3/2025,1:43 PM,9,5/5/2025,45,,
BB25_4,None,Chitosan,Paper,BB25_4_P10_1,0.193,3/3/2025,1:45 PM,10,5/12/2025,52,,
BB25_4,None,Chitosan,Paper,BB25_4_P10_2,0.249,3/3/2025,1:47 PM,10,5/12/2025,52,,
BB25_4,None,Chitosan,Paper,BB25_4_P10_3,0.249,3/3/2025,1:49 PM,10,5/12/2025,52,,
BB25_4,None,Chitosan,Paper,BB25_4_P10_4,0.278,3/3/2025,1:51 PM,10,5/12/2025,52,,
BB25_4,None,Chitosan,Paper,BB25_4_P10_5,0.171,3/3/2025,1:52 PM,10,5/12/2025,52,,
BB25_4,None,Chitosan,Paper,BB25_4_P10_6,0.268,3/3/2025,1:54 PM,10,5/12/2025,52,,
BB25_4,None,Chitosan,Paper,BB25_4_P10_7,0.248,3/3/2025,1:55 PM,10,5/12/2025,52,,
BB25_4,None,Chitosan,Paper,BB25_4_P10_8,0.267,3/3/2025,1:57 PM,10,5/12/2025,52,,
BB25_4,None,Chitosan,Paper,BB25_4_P10_9,0.197,3/3/2025,1:58 PM,10,5/12/2025,52,,
BB25_4,None,Chitosan,Paper,BB25_4_P10_10,0.253,3/3/2025,1:59 PM,10,5/12/2025,52,,
BB25_4,None,Chitosan,Soil,BB25_4_S1_1,0.353,2/12/2025,1:58 PM,1,2/19/2025,#NUM!,0.229,
BB25_4,None,Chitosan,Soil,BB25_4_S1_2,0.312,2/12/2025,2:00 PM,1,2/19/2025,#NUM!,0.232,
BB25_4,None,Chitosan,Soil,BB25_4_S1_3,0.299,2/12/2025,2:05 PM,1,2/19/2025,#NUM!,0.244,
BB25_4,None,Chitosan,Soil,BB25_4_S1_4,0.339,2/12/2025,2:10 PM,1,2/19/2025,#NUM!,0.310,
BB25_4,None,Chitosan,Soil,BB25_4_S1_5,0.238,2/12/2025,2:13 PM,1,2/19/2025,#NUM!,0.215,
BB25_4,None,Chitosan,Soil,BB25_4_S1_6,0.368,2/12/2025,2:17 PM,1,2/19/2025,#NUM!,0.231,
BB25_4,None,Chitosan,Soil,BB25_4_S1_7,0.292,2/12/2025,2:20 PM,1,2/19/2025,#NUM!,0.275,"Contaminated, small"
BB25_4,None,Chitosan,Soil,BB25_4_S1_8,0.240,2/12/2025,2:23 PM,1,2/19/2025,#NUM!,0.263,"Contaminated, 1 bead"
BB25_4,None,Chitosan,Soil,BB25_4_S1_9,0.314,2/12/2025,2:26 PM,1,2/19/2025,#NUM!,0.268,
BB25_4,None,Chitosan,Soil,BB25_4_S1_10,0.347,2/12/2025,2:29 PM,1,2/19/2025,#NUM!,0.370,
BB25_4,None,Chitosan,Soil,BB25_4_S2_1,0.254,2/12/2025,2:37 PM,2,2/26/2025,#NUM!,0.239,
BB25_4,None,Chitosan,Soil,BB25_4_S2_2,0.297,2/12/2025,2:41 PM,2,2/26/2025,#NUM!,0.266,
BB25_4,None,Chitosan,Soil,BB25_4_S2_3,0.321,2/12/2025,2:44 PM,2,2/26/2025,#NUM!,0.352,
BB25_4,None,Chitosan,Soil,BB25_4_S2_4,0.300,2/12/2025,2:47 PM,2,2/26/2025,#NUM!,0.284,
BB25_4,None,Chitosan,Soil,BB25_4_S2_5,0.283,2/12/2025,2:50 PM,2,2/26/2025,#NUM!,0.250,
BB25_4,None,Chitosan,Soil,BB25_4_S2_6,0.320,2/12/2025,2:56 PM,2,2/26/2025,#NUM!,0.285,
BB25_4,None,Chitosan,Soil,BB25_4_S2_7,0.233,2/12/2025,2:59 PM,2,2/26/2025,#NUM!,0.218,
BB25_4,None,Chitosan,Soil,BB25_4_S2_8,0.273,2/12/2025,3:01 PM,2,2/26/2025,#NUM!,0.270,
BB25_4,None,Chitosan,Soil,BB25_4_S2_9,0.288,2/12/2025,3:04 PM,2,2/26/2025,#NUM!,0.288,
BB25_4,None,Chitosan,Soil,BB25_4_S2_10,0.275,2/12/2025,3:07 PM,2,2/26/2025,#NUM!,0.255,
BB25_4,None,Chitosan,Soil,BB25_4_S3_1,0.258,2/12/2025,3:10 PM,3,3/5/2025,#NUM!,0.221,
BB25_4,None,Chitosan,Soil,BB25_4_S3_2,0.287,2/12/2025,3:12 PM,3,3/5/2025,#NUM!,0.252,
BB25_4,None,Chitosan,Soil,BB25_4_S3_3,0.294,2/12/2025,3:16 PM,3,3/5/2025,#NUM!,0.279,
BB25_4,None,Chitosan,Soil,BB25_4_S3_4,0.303,2/12/2025,3:19 PM,3,3/5/2025,#NUM!,0.226,
BB25_4,None,Chitosan,Soil,BB25_4_S3_5,0.344,2/12/2025,3:22 PM,3,3/5/2025,#NUM!,0.177,
BB25_4,None,Chitosan,Soil,BB25_4_S3_6,0.318,2/12/2025,3:25 PM,3,3/5/2025,#NUM!,0.147,
BB25_4,None,Chitosan,Soil,BB25_4_S3_7,0.346,2/12/2025,3:27 PM,3,3/5/2025,#NUM!,0.203,
BB25_4,None,Chitosan,Soil,BB25_4_S3_8,0.327,2/12/2025,3:30 PM,3,3/5/2025,#NUM!,0.155,
BB25_4,None,Chitosan,Soil,BB25_4_S3_9,0.330,2/12/2025,3:32 PM,3,3/5/2025,#NUM!,0.313,
BB25_4,None,Chitosan,Soil,BB25_4_S3_10,0.355,2/12/2025,3:35 PM,3,3/5/2025,#NUM!,0.259,
BB25_4,None,Chitosan,Soil,BB25_4_S4_1,0.337,2/17/2025,12:30 PM,4,3/17/2025,#NUM!,,
BB25_4,None,Chitosan,Soil,BB25_4_S4_2,0.343,2/17/2025,12:31 PM,4,3/17/2025,#NUM!,,
BB25_4,None,Chitosan,Soil,BB25_4_S4_3,0.347,2/17/2025,12:35 PM,4,3/17/2025,#NUM!,,
BB25_4,None,Chitosan,Soil,BB25_4_S4_4,0.347,2/17/2025,12:38 PM,4,3/17/2025,#NUM!,,
BB25_4,None,Chitosan,Soil,BB25_4_S4_5,0.349,2/17/2025,12:41 PM,4,3/17/2025,#NUM!,,
BB25_4,None,Chitosan,Soil,BB25_4_S4_6,0.365,2/17/2025,12:45 PM,4,3/17/2025,#NUM!,,
BB25_4,None,Chitosan,Soil,BB25_4_S4_7,0.323,2/17/2025,12:48 PM,4,3/17/2025,#NUM!,,
BB25_4,None,Chitosan,Soil,BB25_4_S4_8,0.334,2/17/2025,12:51 PM,4,3/17/2025,#NUM!,,
BB25_4,None,Chitosan,Soil,BB25_4_S4_9,0.326,2/17/2025,12:55 PM,4,3/17/2025,#NUM!,,
BB25_4,None,Chitosan,Soil,BB25_4_S4_10,0.339,2/17/2025,12:57 PM,4,3/17/2025,#NUM!,,
BB25_4,None,Chitosan,Soil,BB25_4_S5_1,0.353,2/18/2025,12:36 PM,5,3/25/2025,4,,
BB25_4,None,Chitosan,Soil,BB25_4_S5_2,0.333,2/18/2025,12:40 PM,5,3/25/2025,4,,
BB25_4,None,Chitosan,Soil,BB25_4_S5_3,0.343,2/18/2025,12:43 PM,5,3/25/2025,4,,
BB25_4,None,Chitosan,Soil,BB25_4_S5_4,0.328,2/18/2025,12:46 PM,5,3/25/2025,4,,
BB25_4,None,Chitosan,Soil,BB25_4_S5_5,0.352,2/18/2025,12:49 PM,5,3/25/2025,4,,
BB25_4,None,Chitosan,Soil,BB25_4_S5_6,0.293,2/18/2025,12:51 PM,5,3/25/2025,4,,
BB25_4,None,Chitosan,Soil,BB25_4_S5_7,0.326,2/18/2025,12:54 PM,5,3/25/2025,4,,
BB25_4,None,Chitosan,Soil,BB25_4_S5_8,0.341,2/18/2025,12:57 PM,5,3/25/2025,4,,
BB25_4,None,Chitosan,Soil,BB25_4_S5_9,0.340,2/18/2025,1:02 PM,5,3/25/2025,4,,
BB25_4,None,Chitosan,Soil,BB25_4_S5_10,0.336,2/18/2025,1:04 PM,5,3/25/2025,4,,
BB25_4,None,Chitosan,Soil,BB25_4_S6_1,0.355,2/18/2025,1:08 PM,6,4/1/2025,11,,
BB25_4,None,Chitosan,Soil,BB25_4_S6_2,0.338,2/18/2025,1:10 PM,6,4/1/2025,11,,
BB25_4,None,Chitosan,Soil,BB25_4_S6_3,0.342,2/18/2025,1:14 PM,6,4/1/2025,11,,
BB25_4,None,Chitosan,Soil,BB25_4_S6_4,0.368,2/18/2025,1:16 PM,6,4/1/2025,11,,
BB25_4,None,Chitosan,Soil,BB25_4_S6_5,0.340,2/18/2025,1:19 PM,6,4/1/2025,11,,
BB25_4,None,Chitosan,Soil,BB25_4_S6_6,0.349,2/18/2025,1:22 PM,6,4/1/2025,11,,
BB25_4,None,Chitosan,Soil,BB25_4_S6_7,0.324,2/18/2025,1:26 PM,6,4/1/2025,11,,
BB25_4,None,Chitosan,Soil,BB25_4_S6_8,0.330,2/18/2025,1:28 PM,6,4/1/2025,11,,
BB25_4,None,Chitosan,Soil,BB25_4_S6_9,0.304,2/18/2025,1:31 PM,6,4/1/2025,11,,
BB25_4,None,Chitosan,Soil,BB25_4_S6_10,0.339,2/18/2025,1:34 PM,6,4/1/2025,11,,
BB25_4,None,Chitosan,Soil,BB25_4_S7_1,0.329,2/24/2025,12:45 PM,7,4/14/2025,24,,
BB25_4,None,Chitosan,Soil,BB25_4_S7_2,0.321,2/24/2025,12:48 PM,7,4/14/2025,24,,
BB25_4,None,Chitosan,Soil,BB25_4_S7_3,0.334,2/24/2025,12:51 PM,7,4/14/2025,24,,
BB25_4,None,Chitosan,Soil,BB25_4_S7_4,0.338,2/24/2025,12:54 PM,7,4/14/2025,24,,
BB25_4,None,Chitosan,Soil,BB25_4_S7_5,0.348,2/24/2025,12:57 PM,7,4/14/2025,24,,
BB25_4,None,Chitosan,Soil,BB25_4_S7_6,0.346,2/24/2025,1:00 PM,7,4/14/2025,24,,
BB25_4,None,Chitosan,Soil,BB25_4_S7_7,0.330,2/24/2025,1:03 PM,7,4/14/2025,24,,
BB25_4,None,Chitosan,Soil,BB25_4_S7_8,0.340,2/24/2025,1:05 PM,7,4/14/2025,24,,
BB25_4,None,Chitosan,Soil,BB25_4_S7_9,0.342,2/24/2025,1:08 PM,7,4/14/2025,24,,
BB25_4,None,Chitosan,Soil,BB25_4_S7_10,0.331,2/24/2025,1:11 PM,7,4/14/2025,24,,
BB25_4,None,Chitosan,Soil,BB25_4_S8_1,0.335,2/24/2025,1:18 PM,8,4/21/2025,31,,
BB25_4,None,Chitosan,Soil,BB25_4_S8_2,0.332,2/24/2025,1:21 PM,8,4/21/2025,31,,
BB25_4,None,Chitosan,Soil,BB25_4_S8_3,0.332,2/24/2025,1:24 PM,8,4/21/2025,31,,
BB25_4,None,Chitosan,Soil,BB25_4_S8_4,0.328,2/24/2025,1:31 PM,8,4/21/2025,31,,
BB25_4,None,Chitosan,Soil,BB25_4_S8_5,0.345,2/24/2025,1:34 PM,8,4/21/2025,31,,
BB25_4,None,Chitosan,Soil,BB25_4_S8_6,0.330,2/24/2025,1:37 PM,8,4/21/2025,31,,
BB25_4,None,Chitosan,Soil,BB25_4_S8_7,0.341,2/24/2025,1:39 PM,8,4/21/2025,31,,
BB25_4,None,Chitosan,Soil,BB25_4_S8_8,0.333,2/24/2025,1:42 PM,8,4/21/2025,31,,
BB25_4,None,Chitosan,Soil,BB25_4_S8_9,0.321,2/24/2025,1:44 PM,8,4/21/2025,31,,
BB25_4,None,Chitosan,Soil,BB25_4_S8_10,0.336,2/24/2025,1:47 PM,8,4/21/2025,31,,
BB25_4,None,Chitosan,Soil,BB25_4_S9_1,0.329,2/25/2025,12:56 PM,9,4/29/2025,39,,
BB25_4,None,Chitosan,Soil,BB25_4_S9_2,0.343,2/25/2025,1:22 PM,9,4/29/2025,39,,
BB25_4,None,Chitosan,Soil,BB25_4_S9_3,0.325,2/25/2025,1:24 PM,9,4/29/2025,39,,
BB25_4,None,Chitosan,Soil,BB25_4_S9_4,0.301,2/25/2025,1:26 PM,9,4/29/2025,39,,
BB25_4,None,Chitosan,Soil,BB25_4_S9_5,0.329,2/25/2025,1:28 PM,9,4/29/2025,39,,
BB25_4,None,Chitosan,Soil,BB25_4_S9_6,0.303,2/25/2025,1:30 PM,9,4/29/2025,39,,
BB25_4,None,Chitosan,Soil,BB25_4_S9_7,0.316,2/25/2025,1:32 PM,9,4/29/2025,39,,
BB25_4,None,Chitosan,Soil,BB25_4_S9_8,0.317,2/25/2025,1:34 PM,9,4/29/2025,39,,
BB25_4,None,Chitosan,Soil,BB25_4_S9_9,0.339,2/25/2025,1:37 PM,9,4/29/2025,39,,
BB25_4,None,Chitosan,Soil,BB25_4_S9_10,0.341,2/25/2025,1:39 PM,9,4/29/2025,39,,
BB25_4,None,Chitosan,Soil,BB25_4_S10_1,0.318,2/26/2025,3:09 PM,10,5/7/2025,47,,
BB25_4,None,Chitosan,Soil,BB25_4_S10_2,0.335,2/26/2025,3:11 PM,10,5/7/2025,47,,
BB25_4,None,Chitosan,Soil,BB25_4_S10_3,0.315,2/26/2025,3:14 PM,10,5/7/2025,47,,
BB25_4,None,Chitosan,Soil,BB25_4_S10_4,0.311,2/26/2025,3:16 PM,10,5/7/2025,47,,
BB25_4,None,Chitosan,Soil,BB25_4_S10_5,0.333,2/26/2025,3:18 PM,10,5/7/2025,47,,
BB25_4,None,Chitosan,Soil,BB25_4_S10_6,0.343,2/26/2025,3:21 PM,10,5/7/2025,47,,
BB25_4,None,Chitosan,Soil,BB25_4_S10_7,0.339,2/26/2025,3:23 PM,10,5/7/2025,47,,
BB25_4,None,Chitosan,Soil,BB25_4_S10_8,0.335,2/26/2025,3:26 PM,10,5/7/2025,47,,
BB25_4,None,Chitosan,Soil,BB25_4_S10_9,0.337,2/26/2025,3:28 PM,10,5/7/2025,47,,
BB25_4,None,Chitosan,Soil,BB25_4_S10_10,0.348,2/26/2025,3:31 PM,10,5/7/2025,47,,
